sunhl-1th-10-Jan-2017-222 B AP.jpg,sunhl-1th-10-Jan-2017-222 B AP.jpg.mat,0.40449,0.55975,0.40858,0.55873,0.40654,0.56282,0.4096,0.56691,0.41573,0.56486,0.41777,0.56793,0.41982,0.56691,0.4096,0.56486,0.40552,0.56691,0.37487,0.56384,0.39122,0.55363,0.38917,0.5475,0.38304,0.52911,0.36874,0.51379,0.36772,0.49847,0.35036,0.4903,0.13751,0.19081,0.1249,0.1904,0.12897,0.18552,0.11676,0.18674,0.12734,0.18267,0.11758,0.18877,0.11839,0.19243,0.12164,0.19406,0.12897,0.19691,0.13263,0.21725,0.13629,0.21522,0.1371,0.21888,0.14768,0.22295,0.14931,0.22864,0.14727,0.23393,0.15053,0.23027
sunhl-1th-10-Jan-2017-224 A AP.jpg,sunhl-1th-10-Jan-2017-224 A AP.jpg.mat,0.41635,0.53897,0.42015,0.54658,0.42871,0.54468,0.44106,0.55038,0.44392,0.55418,0.45247,0.56084,0.45247,0.56084,0.46008,0.56274,0.46578,0.55608,0.45437,0.55513,0.45342,0.55228,0.44202,0.54848,0.43726,0.54087,0.42776,0.53992,0.43251,0.54373,0.42395,0.54848,0.19765,0.25424,0.19896,0.25947,0.20113,0.25555,0.1933,0.26426,0.20244,0.26165,0.19678,0.26818,0.20418,0.26556,0.19896,0.27384,0.2081,0.27079,0.19504,0.27949,0.20461,0.27775,0.19417,0.28167,0.20549,0.27471,0.20461,0.27819,0.21376,0.27122,0.20461,0.27601
sunhl-1th-10-Jan-2017-227 A AP.jpg,sunhl-1th-10-Jan-2017-227 A AP.jpg.mat,0.4015,0.5611,0.41272,0.57107,0.42269,0.56234,0.42768,0.57232,0.43267,0.5798,0.44389,0.57107,0.45511,0.5798,0.46384,0.59975,0.4813,0.601,0.47631,0.60723,0.48254,0.61097,0.47132,0.61471,0.47007,0.61596,0.43267,0.6197,0.44763,0.61596,0.4414,0.62718,0.16521,0.23304,0.16751,0.22981,0.16797,0.2312,0.17213,0.23489,0.17582,0.23166,0.17951,0.24227,0.19059,0.24596,0.19243,0.26396,0.20397,0.26304,0.2072,0.27965,0.21643,0.2718,0.21181,0.29072,0.21551,0.28934,0.21135,0.28057,0.2072,0.28842,0.19197,0.27273
sunhl-1th-10-Jan-2017-227 B AP.jpg,sunhl-1th-10-Jan-2017-227 B AP.jpg.mat,0.40514,0.54019,0.42015,0.54662,0.42872,0.5477,0.42765,0.55198,0.43301,0.54662,0.4523,0.56699,0.46945,0.57235,0.47053,0.57985,0.49196,0.58414,0.48339,0.58092,0.49303,0.57985,0.47374,0.58199,0.49089,0.5895,0.46409,0.5895,0.47267,0.59486,0.4523,0.59378,0.18676,0.23718,0.18501,0.2477,0.18808,0.24463,0.19158,0.24638,0.19597,0.24726,0.19597,0.25296,0.19991,0.26085,0.19816,0.27225,0.20386,0.27181,0.20473,0.26611,0.20517,0.26523,0.19684,0.26392,0.19991,0.26304,0.17317,0.25033,0.16703,0.23849,0.14818,0.22446
sunhl-1th-10-Jan-2017-227 C AP.jpg,sunhl-1th-10-Jan-2017-227 C AP.jpg.mat,0.42727,0.56591,0.43068,0.56705,0.43977,0.57045,0.45227,0.56591,0.4625,0.57614,0.44432,0.59545,0.45,0.5875,0.44773,0.56705,0.44773,0.56477,0.425,0.57045,0.43068,0.54545,0.39773,0.54091,0.40455,0.52727,0.36705,0.51705,0.38068,0.51023,0.36591,0.52045,0.14619,0.19771,0.14751,0.20255,0.15368,0.20079,0.15148,0.21488,0.15676,0.214,0.1572,0.23294,0.16997,0.23118,0.16733,0.24306,0.17217,0.24306,0.17129,0.24351,0.17349,0.24527,0.16601,0.23426,0.1616,0.2347,0.14883,0.23074,0.14443,0.22985,0.14223,0.22413
sunhl-1th-10-Jan-2017-227 D AP.jpg,sunhl-1th-10-Jan-2017-227 D AP.jpg.mat,0.42931,0.57069,0.44272,0.57069,0.45098,0.57585,0.45304,0.58514,0.47472,0.5934,0.48194,0.59133,0.50258,0.60268,0.50258,0.61197,0.50052,0.62023,0.49329,0.60888,0.49536,0.60165,0.48297,0.59856,0.46852,0.5903,0.45924,0.57688,0.45201,0.56863,0.43137,0.57379,0.16647,0.21437,0.1543,0.2128,0.1594,0.20455,0.15351,0.20927,0.15901,0.20338,0.15548,0.21437,0.15862,0.21162,0.15823,0.2183,0.16058,0.21987,0.15862,0.22458,0.16215,0.22379,0.15862,0.22615,0.16451,0.22458,0.1543,0.22261,0.15116,0.21751,0.14448,0.2128
sunhl-1th-10-Jan-2017-227 E AP.jpg,sunhl-1th-10-Jan-2017-227 E AP.jpg.mat,0.42189,0.5403,0.42786,0.55124,0.44279,0.5592,0.45174,0.56816,0.47463,0.58308,0.47562,0.59801,0.47065,0.59403,0.47164,0.59303,0.47463,0.59801,0.45871,0.59104,0.46169,0.59005,0.44975,0.58209,0.45274,0.57413,0.43284,0.56617,0.43383,0.5403,0.41692,0.5602,0.17029,0.21414,0.16792,0.22244,0.17226,0.21731,0.17384,0.22916,0.17701,0.23271,0.17701,0.23469,0.18254,0.23785,0.18333,0.24062,0.18017,0.24654,0.1774,0.23943,0.17661,0.23785,0.16397,0.21928,0.15606,0.21849,0.13908,0.2094,0.13591,0.20822,0.13591,0.2098
sunhl-1th-10-Jan-2017-228 A AP.jpg,sunhl-1th-10-Jan-2017-228 A AP.jpg.mat,0.48671,0.65665,0.49017,0.66012,0.49017,0.65087,0.49249,0.64624,0.49249,0.6474,0.48555,0.63584,0.48324,0.63699,0.49595,0.60694,0.50636,0.62081,0.49595,0.62081,0.49249,0.65087,0.50058,0.66474,0.51561,0.66012,0.49711,0.6578,0.5052,0.65202,0.50636,0.65665,0.1841,0.2364,0.1841,0.2431,0.18577,0.24226,0.18954,0.24895,0.19665,0.25314,0.19958,0.2636,0.21255,0.26527,0.21799,0.27406,0.22552,0.28117,0.22845,0.28703,0.23054,0.28996,0.23054,0.29079,0.23556,0.28452,0.22301,0.27322,0.20962,0.2636,0.18243,0.24142
sunhl-1th-10-Jan-2017-228 B AP.jpg,sunhl-1th-10-Jan-2017-228 B AP.jpg.mat,0.38806,0.52935,0.38905,0.52438,0.39801,0.5204,0.40697,0.51443,0.40697,0.52139,0.41592,0.51144,0.41095,0.5204,0.4199,0.53532,0.43085,0.5403,0.4199,0.55522,0.42985,0.54428,0.42587,0.55622,0.43184,0.54726,0.42985,0.56915,0.44378,0.55622,0.44378,0.58109,0.20156,0.25704,0.20503,0.27005,0.21586,0.28262,0.22583,0.28305,0.24231,0.29389,0.2384,0.29042,0.23624,0.29866,0.2371,0.29302,0.23754,0.28955,0.2254,0.27005,0.20199,0.26051,0.18162,0.23407,0.16125,0.22237,0.14391,0.20286,0.13611,0.19983,0.13351,0.19853
sunhl-1th-10-Jan-2017-228 C AP.jpg,sunhl-1th-10-Jan-2017-228 C AP.jpg.mat,0.38279,0.53412,0.38477,0.53116,0.38675,0.52621,0.39367,0.51929,0.38971,0.51434,0.40356,0.50643,0.40851,0.50544,0.41048,0.51533,0.40455,0.5272,0.42433,0.54698,0.42829,0.54698,0.4273,0.56479,0.43225,0.54995,0.43225,0.56973,0.43719,0.56578,0.44708,0.5816,0.18477,0.23768,0.18998,0.23968,0.1988,0.2497,0.202,0.26613,0.22445,0.27255,0.23287,0.27575,0.24008,0.29659,0.24329,0.3002,0.24649,0.30261,0.2489,0.3014,0.24128,0.29659,0.23407,0.28617,0.22565,0.28216,0.20441,0.25451,0.18357,0.24289,0.17034,0.22766
sunhl-1th-10-Jan-2017-228 D AP.jpg,sunhl-1th-10-Jan-2017-228 D AP.jpg.mat,0.41471,0.57249,0.42004,0.55437,0.42004,0.55864,0.42644,0.55011,0.4307,0.55437,0.42431,0.56716,0.4435,0.57143,0.44563,0.57249,0.45842,0.57143,0.45203,0.58316,0.45629,0.58635,0.45309,0.60341,0.46055,0.59275,0.46588,0.61407,0.47655,0.61727,0.49041,0.63539,0.18807,0.23976,0.1992,0.24891,0.20795,0.26481,0.22187,0.27316,0.22863,0.28151,0.23181,0.2839,0.2326,0.28748,0.23221,0.28668,0.23221,0.28668,0.22744,0.27674,0.21511,0.27475,0.19523,0.24891,0.17296,0.24334,0.16302,0.22465,0.15229,0.21948,0.14592,0.20716
sunhl-1th-10-Jan-2017-230 A AP.jpg,sunhl-1th-10-Jan-2017-230 A AP.jpg.mat,0.42626,0.56465,0.43636,0.57172,0.45253,0.5697,0.45253,0.57677,0.46263,0.57374,0.44141,0.56768,0.44545,0.58081,0.42525,0.57879,0.4303,0.56465,0.38586,0.52929,0.36768,0.51919,0.32727,0.49192,0.32626,0.48182,0.29596,0.47273,0.29394,0.46465,0.29697,0.47172,0.11947,0.18619,0.12452,0.19395,0.13538,0.19279,0.13538,0.20248,0.14934,0.20442,0.1474,0.20869,0.15632,0.21179,0.14934,0.21373,0.15012,0.21722,0.14469,0.20946,0.13654,0.21334,0.12413,0.21451,0.12568,0.20714,0.11016,0.20675,0.11676,0.20171,0.11598,0.2052
sunhl-1th-10-Jan-2017-230 B AP.jpg,sunhl-1th-10-Jan-2017-230 B AP.jpg.mat,0.5,0.62738,0.50951,0.6597,0.51521,0.65779,0.53802,0.6692,0.53612,0.6692,0.53042,0.6654,0.52281,0.673,0.49049,0.64068,0.4962,0.62738,0.46008,0.59506,0.45627,0.59316,0.42015,0.56844,0.40684,0.55703,0.38783,0.55703,0.39163,0.54183,0.38023,0.55703,0.15311,0.21612,0.15531,0.22344,0.15897,0.22711,0.1641,0.2315,0.16703,0.2315,0.17582,0.23297,0.18095,0.24103,0.17656,0.2359,0.16996,0.23736,0.1707,0.2359,0.1619,0.23736,0.15165,0.2293,0.14579,0.23077,0.13626,0.22637,0.13333,0.22051,0.13187,0.22051
sunhl-1th-10-Jan-2017-231 A AP.jpg,sunhl-1th-10-Jan-2017-231 A AP.jpg.mat,0.47947,0.60363,0.48042,0.61509,0.4852,0.61318,0.49379,0.6256,0.50143,0.617,0.4957,0.60458,0.48711,0.59217,0.45559,0.57498,0.44986,0.55778,0.41261,0.51576,0.40592,0.50621,0.3744,0.47469,0.36485,0.45941,0.32474,0.42693,0.32092,0.41834,0.2894,0.3916,0.12771,0.17237,0.12521,0.17487,0.12771,0.17487,0.13606,0.1924,0.13439,0.19115,0.14566,0.2091,0.14983,0.21244,0.16068,0.22454,0.16319,0.23331,0.17571,0.24541,0.17696,0.24583,0.1803,0.24165,0.1803,0.24374,0.17028,0.23623,0.16068,0.23623,0.13898,0.22204
sunhl-1th-10-Jan-2017-231 B AP.jpg,sunhl-1th-10-Jan-2017-231 B AP.jpg.mat,0.44775,0.59009,0.45135,0.58108,0.46036,0.58919,0.46577,0.5991,0.48018,0.6045,0.48649,0.6009,0.47477,0.59189,0.45135,0.57297,0.44955,0.56847,0.41261,0.54324,0.41441,0.52703,0.37838,0.48919,0.38018,0.47928,0.34505,0.45766,0.34775,0.44865,0.31982,0.43063,0.15269,0.19644,0.14662,0.20292,0.14905,0.20413,0.15755,0.2175,0.16201,0.22074,0.1697,0.23127,0.18226,0.24139,0.19036,0.25638,0.19279,0.26448,0.20697,0.27947,0.20899,0.2823,0.2098,0.28433,0.21345,0.28473,0.20373,0.2742,0.19725,0.27177,0.18186,0.26367
sunhl-1th-10-Jan-2017-232 A AP.jpg,sunhl-1th-10-Jan-2017-232 A AP.jpg.mat,0.48932,0.63889,0.49573,0.63248,0.50107,0.62927,0.49679,0.63462,0.51175,0.63248,0.51389,0.64423,0.53312,0.66453,0.55662,0.68056,0.56944,0.68483,0.56731,0.69124,0.57372,0.69765,0.5844,0.70726,0.58547,0.70085,0.59188,0.71474,0.59615,0.71261,0.59615,0.72543,0.28623,0.34532,0.28314,0.35098,0.28058,0.35252,0.27133,0.35046,0.26824,0.33916,0.26413,0.32374,0.25591,0.32066,0.24666,0.30935,0.24049,0.30216,0.22354,0.2888,0.21891,0.28006,0.20349,0.26465,0.18756,0.25642,0.16495,0.24409,0.1629,0.2446,0.15416,0.2446
sunhl-1th-10-Jan-2017-232 B AP.jpg,sunhl-1th-10-Jan-2017-232 B AP.jpg.mat,0.31108,0.50536,0.31466,0.51013,0.33254,0.50536,0.33254,0.52801,0.35042,0.51847,0.36591,0.53159,0.38856,0.53278,0.40405,0.55423,0.41955,0.55781,0.43981,0.57807,0.44815,0.58403,0.46603,0.59952,0.47914,0.62336,0.49821,0.64005,0.50775,0.6317,0.50775,0.67104,0.21323,0.27986,0.21767,0.28677,0.22261,0.28875,0.22162,0.29812,0.22606,0.3001,0.22902,0.30109,0.22804,0.29664,0.22211,0.28578,0.22458,0.28578,0.21767,0.27739,0.21422,0.269,0.20681,0.26308,0.20089,0.26703,0.19003,0.25469,0.18855,0.24729,0.18115,0.25123
sunhl-1th-10-Jan-2017-233 A AP.jpg,sunhl-1th-10-Jan-2017-233 A AP.jpg.mat,0.47382,0.59424,0.46859,0.59424,0.4712,0.5925,0.46597,0.58028,0.4651,0.56632,0.45986,0.55585,0.45026,0.54712,0.44241,0.54101,0.43892,0.5445,0.40401,0.52443,0.39791,0.51396,0.37435,0.49913,0.36911,0.49215,0.35166,0.48168,0.35166,0.47993,0.35689,0.48342,0.15848,0.21257,0.16381,0.22286,0.17029,0.22286,0.17905,0.24076,0.1901,0.24229,0.2061,0.26248,0.21486,0.27505,0.23314,0.30248,0.23733,0.29562,0.24724,0.3101,0.24762,0.31581,0.24571,0.31962,0.24076,0.31581,0.22743,0.31086,0.216,0.30438,0.20762,0.28571
sunhl-1th-10-Jan-2017-234 A AP.jpg,sunhl-1th-10-Jan-2017-234 A AP.jpg.mat,0.40863,0.53994,0.41414,0.53352,0.40863,0.53168,0.4068,0.5326,0.4068,0.53168,0.40496,0.51331,0.41414,0.52984,0.39486,0.54086,0.39118,0.54821,0.38384,0.53352,0.39118,0.54178,0.37466,0.53535,0.38292,0.52893,0.37741,0.53994,0.39027,0.53352,0.37833,0.5427,0.15764,0.21741,0.15652,0.22077,0.16362,0.22226,0.16025,0.22525,0.161,0.22301,0.16137,0.22563,0.16511,0.22376,0.15727,0.23272,0.16511,0.22787,0.16436,0.22973,0.15913,0.22787,0.15652,0.23011,0.16287,0.23123,0.15801,0.22712,0.14681,0.22936,0.15951,0.21815
sunhl-1th-10-Jan-2017-234 B AP.jpg,sunhl-1th-10-Jan-2017-234 B AP.jpg.mat,0.43599,0.57007,0.43858,0.56055,0.43426,0.5519,0.43945,0.54671,0.45242,0.54325,0.42734,0.52682,0.42734,0.52509,0.43512,0.52855,0.42993,0.52855,0.41869,0.54239,0.42647,0.54931,0.41609,0.55536,0.41176,0.56834,0.4308,0.57785,0.42388,0.57093,0.42907,0.57612,0.17624,0.23196,0.17274,0.23441,0.17449,0.23616,0.17309,0.23441,0.17694,0.23336,0.17064,0.24107,0.17239,0.24107,0.17414,0.23406,0.17449,0.23616,0.17449,0.23336,0.1787,0.2309,0.17765,0.22425,0.17624,0.22425,0.17274,0.22004,0.16854,0.21724,0.16398,0.22179
sunhl-1th-10-Jan-2017-235 D AP.jpg,sunhl-1th-10-Jan-2017-235 D AP.jpg.mat,0.4759,0.60069,0.48193,0.60069,0.48107,0.59897,0.47676,0.58606,0.47849,0.5852,0.46902,0.56627,0.45181,0.56368,0.43718,0.54733,0.41824,0.5327,0.38726,0.50344,0.35886,0.47418,0.32616,0.44406,0.30637,0.43546,0.26678,0.40017,0.25904,0.38726,0.23752,0.38124,0.10805,0.18554,0.10805,0.18511,0.10891,0.18338,0.11149,0.18769,0.11666,0.1963,0.12957,0.20921,0.13904,0.21309,0.15799,0.22988,0.16832,0.24968,0.19415,0.26474,0.20146,0.27206,0.22729,0.29186,0.23074,0.30306,0.25226,0.31425,0.2557,0.32286,0.26216,0.3319
sunhl-1th-10-Jan-2017-236 A AP.jpg,sunhl-1th-10-Jan-2017-236 A AP.jpg.mat,0.44287,0.60542,0.46054,0.60306,0.45819,0.59246,0.44994,0.57362,0.45347,0.56655,0.44287,0.56302,0.43345,0.57008,0.44994,0.56773,0.44052,0.57597,0.42756,0.58775,0.45112,0.58186,0.44405,0.61602,0.46054,0.61249,0.44759,0.6278,0.46054,0.61249,0.4523,0.62073,0.16568,0.21878,0.16185,0.22727,0.1644,0.22472,0.15888,0.21835,0.15506,0.22048,0.14698,0.21283,0.14571,0.20391,0.14613,0.20221,0.13849,0.21113,0.13339,0.20986,0.13891,0.20561,0.13339,0.21071,0.13721,0.20518,0.13509,0.20816,0.13127,0.21071,0.12872,0.20986
sunhl-1th-10-Jan-2017-237 A AP.jpg,sunhl-1th-10-Jan-2017-237 A AP.jpg.mat,0.42017,0.61485,0.42997,0.61204,0.42997,0.60784,0.42997,0.58964,0.43277,0.59524,0.42997,0.57703,0.43277,0.58123,0.41597,0.56022,0.43137,0.57003,0.41597,0.56303,0.41317,0.55322,0.38796,0.53081,0.39496,0.53501,0.38515,0.52941,0.38375,0.52381,0.37955,0.52381,0.14119,0.18994,0.14068,0.19655,0.15084,0.20213,0.14424,0.20569,0.15287,0.2067,0.15287,0.21077,0.15135,0.21229,0.1615,0.21534,0.16201,0.22346,0.16811,0.22702,0.16506,0.2321,0.16912,0.2255,0.16201,0.23007,0.15846,0.22194,0.15389,0.21838,0.15185,0.22143
sunhl-1th-10-Jan-2017-237 B AP.jpg,sunhl-1th-10-Jan-2017-237 B AP.jpg.mat,0.38683,0.55556,0.3882,0.55418,0.39918,0.54321,0.39918,0.54595,0.39506,0.55144,0.38957,0.52263,0.38683,0.52263,0.37586,0.5048,0.37723,0.50206,0.36351,0.50069,0.36763,0.51166,0.35802,0.50617,0.36351,0.51166,0.35254,0.51989,0.37723,0.51852,0.37174,0.53635,0.13676,0.18671,0.13773,0.19932,0.14549,0.20029,0.14355,0.20611,0.14597,0.21096,0.15422,0.21872,0.16101,0.22454,0.16683,0.22405,0.16537,0.23472,0.1678,0.23181,0.15955,0.23812,0.16295,0.23472,0.15325,0.22793,0.14937,0.22987,0.14403,0.22551,0.1324,0.21581
sunhl-1th-10-Jan-2017-237 C AP.jpg,sunhl-1th-10-Jan-2017-237 C AP.jpg.mat,0.44284,0.58269,0.44728,0.57603,0.44728,0.57048,0.44173,0.56826,0.44395,0.55716,0.43729,0.54384,0.43729,0.54051,0.43507,0.55161,0.43285,0.54717,0.40954,0.51498,0.40954,0.51498,0.38846,0.50388,0.39845,0.50943,0.38402,0.50499,0.38624,0.48724,0.37181,0.49723,0.15926,0.20458,0.15837,0.20951,0.16151,0.21355,0.16285,0.21714,0.16958,0.22297,0.17138,0.23508,0.17766,0.23329,0.17945,0.24226,0.18439,0.24809,0.18214,0.24271,0.18125,0.2463,0.17676,0.23643,0.17272,0.24181,0.16061,0.23105,0.15253,0.23284,0.14222,0.22656
sunhl-1th-10-Jan-2017-237 D AP.jpg,sunhl-1th-10-Jan-2017-237 D AP.jpg.mat,0.41457,0.59524,0.41176,0.59104,0.41176,0.57703,0.40756,0.56723,0.40756,0.55742,0.39076,0.53641,0.38936,0.54902,0.35994,0.54062,0.36555,0.54062,0.32493,0.4986,0.32773,0.4944,0.30532,0.46919,0.32353,0.5028,0.31092,0.507,0.33894,0.5028,0.32633,0.54622,0.1126,0.1648,0.11389,0.17472,0.11648,0.17386,0.11734,0.18852,0.13028,0.18637,0.13287,0.19629,0.13503,0.19758,0.13417,0.20104,0.1346,0.19974,0.12856,0.19198,0.12209,0.18896,0.11087,0.18076,0.093184,0.17947,0.09189,0.16954,0.087575,0.1635,0.080242,0.15703
sunhl-1th-10-Jan-2017-237 E AP.jpg,sunhl-1th-10-Jan-2017-237 E AP.jpg.mat,0.45992,0.63863,0.46386,0.63863,0.45335,0.62812,0.45335,0.62155,0.44678,0.6071,0.44678,0.5795,0.44678,0.5795,0.43233,0.5795,0.45335,0.59658,0.4297,0.54928,0.39553,0.54928,0.38108,0.53482,0.38502,0.53219,0.37845,0.52825,0.38502,0.53876,0.35348,0.53482,0.11949,0.16687,0.12608,0.17759,0.1335,0.17553,0.12608,0.19159,0.14627,0.1883,0.15286,0.2056,0.15904,0.2122,0.16275,0.21838,0.16852,0.22662,0.16811,0.22621,0.16934,0.23074,0.16646,0.2225,0.16275,0.22909,0.15286,0.21796,0.15039,0.22415,0.14545,0.21302
sunhl-1th-10-Jan-2017-237 F AP.jpg,sunhl-1th-10-Jan-2017-237 F AP.jpg.mat,0.42295,0.6377,0.41475,0.6377,0.43279,0.61639,0.41148,0.58525,0.40164,0.57541,0.38689,0.56393,0.38525,0.5541,0.35082,0.50492,0.33115,0.50656,0.29836,0.5082,0.31967,0.50328,0.29344,0.50492,0.29836,0.50492,0.30656,0.51311,0.31475,0.51967,0.32295,0.5541,0.08668,0.13479,0.089463,0.14592,0.091451,0.14354,0.097813,0.15666,0.10895,0.16342,0.11014,0.17376,0.11093,0.17614,0.1169,0.17614,0.11531,0.17614,0.11093,0.17177,0.11133,0.17177,0.097416,0.16302,0.087475,0.16501,0.077535,0.15825,0.075547,0.15905,0.06839,0.15825
sunhl-1th-10-Jan-2017-237 G AP.jpg,sunhl-1th-10-Jan-2017-237 G AP.jpg.mat,0.43465,0.57365,0.43361,0.5612,0.43568,0.56432,0.42842,0.55498,0.43361,0.54772,0.42946,0.54253,0.42427,0.53838,0.42116,0.53216,0.40249,0.52801,0.38589,0.51037,0.37344,0.50104,0.3444,0.49378,0.35477,0.49585,0.33299,0.49585,0.34025,0.4751,0.34129,0.45643,0.14379,0.18791,0.1344,0.19771,0.1442,0.19526,0.14461,0.20221,0.15319,0.20098,0.14951,0.20792,0.15727,0.2067,0.15972,0.22181,0.16381,0.22549,0.16667,0.22712,0.16258,0.22345,0.16381,0.22018,0.15523,0.22426,0.14665,0.21078,0.13603,0.21324,0.13072,0.20466
sunhl-1th-10-Jan-2017-238 A AP.jpg,sunhl-1th-10-Jan-2017-238 A AP.jpg.mat,0.5023,0.61708,0.49311,0.61708,0.49679,0.61065,0.49403,0.59871,0.48118,0.60055,0.47475,0.57668,0.45638,0.56933,0.43434,0.54545,0.42883,0.54913,0.39669,0.51423,0.4022,0.4977,0.35445,0.46648,0.33792,0.44904,0.31772,0.43343,0.29844,0.41598,0.26722,0.3921,0.11142,0.1691,0.1047,0.16555,0.10312,0.1691,0.10944,0.17384,0.11063,0.17621,0.11932,0.18333,0.12683,0.1932,0.14026,0.21652,0.1454,0.22047,0.16792,0.23548,0.17859,0.25049,0.18807,0.26235,0.19439,0.27301,0.19953,0.28447,0.2019,0.28882,0.20111,0.29633
sunhl-1th-10-Jan-2017-238 B AP.jpg,sunhl-1th-10-Jan-2017-238 B AP.jpg.mat,0.40785,0.55119,0.407,0.53157,0.40444,0.51792,0.39164,0.50341,0.39078,0.49403,0.36945,0.4616,0.35239,0.45051,0.32509,0.42491,0.3157,0.40358,0.27389,0.37116,0.25597,0.35239,0.20819,0.31826,0.1971,0.30119,0.1587,0.27474,0.15614,0.26195,0.12201,0.25085,0.05523,0.12134,0.054393,0.12134,0.055649,0.1205,0.063598,0.12678,0.066109,0.13054,0.083264,0.15063,0.095397,0.15314,0.12218,0.18828,0.13138,0.19707,0.16151,0.22552,0.18159,0.24393,0.20209,0.26862,0.21423,0.28703,0.23138,0.31213,0.23473,0.3205,0.24268,0.33724
sunhl-1th-10-Jan-2017-238 C AP.jpg,sunhl-1th-10-Jan-2017-238 C AP.jpg.mat,0.4404,0.56126,0.43295,0.54719,0.43295,0.54222,0.42632,0.5298,0.42053,0.51738,0.39901,0.49503,0.38825,0.48344,0.36175,0.45199,0.3452,0.43709,0.31374,0.40149,0.30132,0.38411,0.24172,0.3452,0.22599,0.32781,0.19205,0.30298,0.17964,0.2947,0.14901,0.26987,0.068696,0.12607,0.063232,0.12607,0.065183,0.12763,0.075332,0.13544,0.078064,0.14052,0.09719,0.15691,0.11007,0.16628,0.13544,0.20101,0.14559,0.20921,0.18228,0.23692,0.19789,0.25371,0.22443,0.28181,0.23341,0.30367,0.24239,0.3267,0.25137,0.33958,0.2623,0.35285
sunhl-1th-10-Jan-2017-238 D AP.jpg,sunhl-1th-10-Jan-2017-238 D AP.jpg.mat,0.4798,0.60943,0.48148,0.59428,0.46633,0.58923,0.45118,0.56061,0.43098,0.54545,0.40404,0.50842,0.38552,0.49663,0.36364,0.45286,0.35017,0.43603,0.3064,0.39226,0.28956,0.37879,0.23064,0.32155,0.21044,0.3064,0.16667,0.26768,0.15488,0.26263,0.11111,0.24242,0.050427,0.11404,0.04422,0.11094,0.04422,0.11171,0.054306,0.11404,0.056633,0.11715,0.066718,0.12956,0.079907,0.13732,0.1024,0.16214,0.1218,0.17611,0.15128,0.20248,0.16292,0.21877,0.18309,0.25291,0.1955,0.26455,0.20946,0.29015,0.21257,0.29635,0.22498,0.31885
sunhl-1th-10-Jan-2017-239 A AP.jpg,sunhl-1th-10-Jan-2017-239 A AP.jpg.mat,0.48852,0.61524,0.48393,0.61616,0.48944,0.60422,0.47842,0.59688,0.46648,0.58861,0.45087,0.56015,0.44536,0.56382,0.42883,0.53719,0.41506,0.52617,0.38567,0.4977,0.38292,0.47199,0.3315,0.43893,0.31864,0.43343,0.29568,0.40771,0.28283,0.40588,0.25253,0.38292,0.10727,0.16673,0.098433,0.16111,0.10165,0.16352,0.10486,0.17196,0.10647,0.17196,0.11892,0.17999,0.12254,0.18441,0.137,0.21173,0.14383,0.21896,0.16312,0.23785,0.17838,0.2491,0.18843,0.25994,0.19405,0.27039,0.19767,0.28445,0.19928,0.28927,0.20249,0.2945
sunhl-1th-10-Jan-2017-239 B AP.jpg,sunhl-1th-10-Jan-2017-239 B AP.jpg.mat,0.4897,0.63577,0.48502,0.6133,0.48127,0.60112,0.46536,0.58708,0.45506,0.56835,0.43258,0.54869,0.4279,0.53839,0.39607,0.49625,0.38109,0.48502,0.32865,0.44476,0.33052,0.42416,0.26685,0.38109,0.24906,0.37172,0.20974,0.33052,0.20131,0.30805,0.17041,0.29869,0.0712,0.124,0.066,0.126,0.0656,0.1256,0.072,0.1368,0.0812,0.1392,0.0964,0.1556,0.1068,0.1636,0.1312,0.1912,0.1412,0.2068,0.1696,0.2272,0.1868,0.2504,0.2076,0.274,0.2172,0.2936,0.234,0.3172,0.2364,0.3224,0.2468,0.338
sunhl-1th-10-Jan-2017-239 C AP.jpg,sunhl-1th-10-Jan-2017-239 C AP.jpg.mat,0.49333,0.616,0.49511,0.59911,0.48178,0.60356,0.46933,0.58311,0.47467,0.56889,0.44444,0.54578,0.43467,0.53244,0.41689,0.49333,0.38844,0.48622,0.352,0.44178,0.34044,0.42578,0.27289,0.38667,0.25956,0.36089,0.22667,0.33778,0.21333,0.32356,0.18044,0.30756,0.077922,0.13302,0.078709,0.1342,0.076741,0.13223,0.083825,0.14246,0.088941,0.1464,0.11059,0.16686,0.12003,0.17828,0.14482,0.20504,0.16135,0.21645,0.19599,0.24203,0.21251,0.25935,0.23377,0.28808,0.24518,0.30342,0.25659,0.33333,0.26171,0.34553,0.27194,0.36915
sunhl-1th-10-Jan-2017-239 D AP.jpg,sunhl-1th-10-Jan-2017-239 D AP.jpg.mat,0.52134,0.65306,0.51206,0.64007,0.49907,0.61967,0.47681,0.59555,0.46197,0.57143,0.43228,0.54545,0.41373,0.51391,0.38776,0.49165,0.37477,0.46753,0.32096,0.41373,0.30427,0.39889,0.24119,0.34323,0.21336,0.32096,0.16698,0.28015,0.14657,0.26716,0.11503,0.23933,0.046714,0.10214,0.038797,0.096595,0.038797,0.095012,0.042755,0.10768,0.045922,0.10926,0.060966,0.12352,0.068092,0.13222,0.099762,0.16231,0.10926,0.1726,0.13698,0.20507,0.15439,0.22169,0.17815,0.2502,0.18606,0.25812,0.2019,0.29058,0.20903,0.29533,0.22011,0.31196
